stop_id,stop_code,name,description,latitude,longitude,routes,ridership,match_method,city_nbr_shelters_raw,valley_shelters_raw,valley_shelter_raw,valley_shade_raw,historical_photo_url,shelter_status
2019,11535,19th Av & Heatherbrae Dr,NB 19th Av & FS Heatherbrae Dr,33.498725,-112.099779,19,48,stop_id,,0,0,,,unknown
2020,11534,19th Av & Indian School Rd,NB 19th Av & FS Indian School Rd,33.495592,-112.099742,19,277,stop_id,,0,0,,,unknown
2021,11524,19th Av & Linden Rd,NB 19th Av & FS Linden Rd,33.459815,-112.099931,19,12,stop_id,,0,0,,,unknown
2022,11081,19th Av & Maryland Av,NB 19th Av & FS Maryland Av,33.532095,-112.099517,19,12,stop_id,,0,0,,,unknown
2023,11526,19th Av & McDowell Rd,NB 19th Av & FS McDowell Rd,33.4667190000001,-112.09981,"GAL, 19",85,stop_id,,0,0,,,unknown
2024,11564,19th Av & Michigan Av,NB 19th Av & FS Michigan Av,33.6515230000001,-112.099572,19,2,stop_id,,0,0,,,unknown
2025,11540,19th Av & Missouri Av,NB 19th Av & FS Missouri Av,33.5177620000001,-112.099582,"19, 15",27,stop_id,,0,0,,,unknown
2026,11570,19th Av & Mohawk Ln,NB 19th Av & FS Mohawk Ln,33.673231,-112.099712,19,1,stop_id,,0,0,,,unknown
2027,11528,19th Av & Monte Vista Rd,NB 19th Av & FS Monte Vista Rd,33.4713630000001,-112.099828,19,13,stop_id,,0,0,,,unknown
2028,10672,19th Av & Montebello Av,NB 19th Av & FS Montebello Av,33.5203330000001,-112.099513,19,108,stop_id,,0,0,,,unknown
2029,11085,19th Av & Myrtle Av,NB 19th Av & FS Myrtle Av,33.5426850000001,-112.099408,19,14,stop_id,,0,0,,,unknown
2030,11088,19th Av & Northern Av,NB 19th Av & FS Northern Av,33.5536020000001,-112.099382,19,153,stop_id,,0,0,,,unknown
2031,11086,19th Av & Orangewood Av,NB 19th Av & FS Orangewood Av,33.5462590000001,-112.099433,19,10,stop_id,,0,0,,,unknown
2032,11532,19th Av & Osborn Rd,NB 19th Av & FS Osborn Rd,33.488147,-112.099772,19,53,stop_id,,0,0,,,unknown
2033,11547,19th Av & Peoria Av,NB 19th Av & FS Peoria Av,33.5826520000001,-112.099473,"19, 122",131,stop_id,,0,0,,,unknown
2034,11559,19th Av & Phelps Rd,NB 19th Av & FS Phelps Rd,33.63822,-112.099534,19,16,stop_id,,0,0,,,unknown
2035,11571,19th Av & Rose Garden Ln,NB 19th Av & FS Rose Garden Ln,33.676997,-112.099708,19,1,stop_id,,0,0,,,unknown
2036,11080,19th Av & Rose Ln,NB 19th Av & FS Rose Ln,33.528043,-112.099542,19,10,stop_id,,0,0,,,unknown
2037,18005,19th Av & Sunnyside Dr,NB 19th Av & FS Sunnyside Dr,33.5933620000001,-112.099482,"19, 122",22,stop_id,,0,0,,,unknown
2038,11531,19th Av & Thomas Rd,NB 19th Av & FS Thomas Rd,33.480983,-112.099801,19,177,stop_id,,0,0,,,unknown
2039,11554,19th Av & Thunderbird Rd,NB 19th Av & FS Thunderbird Rd,33.6117980000001,-112.09951,19,70,stop_id,,0,0,,,unknown
2040,18009,19th Av & Tierra Buena Ln,NB 19th Av & FS Tierra Buena Ln,33.6297670000001,-112.099553,19,4,stop_id,,0,0,,,unknown
2041,11082,19th Av & Tuckey Ln,NB 19th Av & FS Tuckey Ln,33.5349400000001,-112.099477,19,19,stop_id,,0,0,,,unknown
2042,11565,19th Av & Union Hills Dr,NB 19th Av & FS Union Hills Dr,33.655158,-112.09955,19,62,stop_id,,0,0,,,unknown
2043,11567,19th Av & Utopia Rd,NB 19th Av & FS Utopia Rd,33.662382,-112.099656,19,2,stop_id,,0,0,,,unknown
2044,11522,19th Av & Van Buren St,NB 19th Av & FS Van Buren St,33.4517920000001,-112.099923,"GAL, 19",168,stop_id,,0,0,,,unknown
2045,18003,19th Av & Mountain View Rd,NB 19th Av & FS Mountain View Rd,33.5754910000001,-112.099455,"19, 122",25,stop_id,,0,0,,,unknown
2046,18393,19th Av & Wescott Dr,NB 19th Av & FS Wescott Dr,33.658739,-112.099643,19,3,stop_id,,0,0,,,unknown
2047,11561,19th Av & 17425 North,NB 19th Av & AT 17425 North,33.64414,-112.099587,19,13,stop_id,,0,0,,,unknown
2048,11555,19th Av & 14203 North,NB 19th Av & AT 14203 North,33.6153810000001,-112.099525,19,32,stop_id,,0,0,,,unknown
2049,11091,19th Av & Alice Av,NB 19th Av & FS Alice Av,33.564262,-112.099427,19,19,stop_id,,0,0,,,unknown
2052,11543,19th Av & Sunnyslope Ln,NB 19th Av & NS Sunnyslope Ln,33.569644,-112.099495,"19, 122",52,stop_id,,0,0,,,unknown
2055,11523,19th Av & Fillmore St,NB 19th Av & NS Fillmore St,33.4545210000001,-112.099971,19,7,stop_id,,0,0,,,unknown
2056,11552,19th Av & Sweetwater Av,NB 19th Av & FS Sweetwater Av,33.6040850000001,-112.099495,19,33,stop_id,,0,0,,,unknown
2062,11758,23rd Av & Beardsley Rd,NB 23rd Av & FS Beardsley Rd,33.6698640000001,-112.108457,27,0,stop_id,,0,0,,,unknown
2064,11757,23rd Av & Marco Polo Rd,NB 23rd Av & FS Marco Polo Rd,33.6667630000001,-112.108515,27,0,stop_id,,0,0,,,unknown
2065,14554,24th St & Van Buren St,NB 24th St & FS Van Buren St,33.451854,-112.030035,70,95,stop_id,,0,0,,,unknown
2066,12402,24th St & Montebello Av,NB 24th St & FS Montebello Av,33.520253,-112.029948,70,0,stop_id,,0,0,,,unknown
2067,14555,24th St & Taylor St,NB 24th St & FS Taylor St,33.4543620000001,-112.030059,70,31,stop_id,,0,0,,,unknown
2069,12399,24th St & Camelback Rd,NB 24th St & FS Camelback Rd,33.5098990000001,-112.030011,"70, 60",40,stop_id,,0,0,,,unknown
2070,14570,24th St & Campbell Av,NB 24th St & FS Campbell Av,33.502503,-112.030103,70,15,stop_id,,0,0,,,unknown
2071,14565,24th St & Cheery Lynn Rd,NB 24th St & FS Cheery Lynn Rd,33.4852000000001,-112.030076,70,5,stop_id,,0,0,,,unknown
2073,14567,24th St & Clarendon Av,NB 24th St & FS Clarendon Av,33.4914600000001,-112.03008,70,9,stop_id,,0,0,,,unknown
2075,14569,24th St & Glenrosa Av,NB 24th St & FS Glenrosa Av,33.4987560000001,-112.030092,70,5,stop_id,,0,0,,,unknown
2076,14571,24th St & Highland Av,NB 24th St & FS Highland Av,33.5060360000001,-112.030094,70,5,stop_id,,0,0,,,unknown
2077,14568,24th St & Indian School Rd,NB 24th St & FS Indian School Rd,33.495188,-112.030033,70,41,stop_id,,0,0,,,unknown
2078,14559,24th St & McDowell Rd,NB 24th St & FS McDowell Rd,33.466234,-112.03005,70,94,stop_id,,0,0,,,unknown
2079,12401,24th St & Missouri Av,NB 24th St & FS Missouri Av,33.517079,-112.030049,70,2,stop_id,,0,0,,,unknown
2081,14870,24th St & Oak St,NB 24th St & FS Oak St,33.4734070000001,-112.030112,70,26,stop_id,,0,,,,unknown
2082,14566,24th St & Osborn Rd,NB 24th St & FS Osborn Rd,33.488184,-112.03008,70,11,stop_id,,0,0,,,unknown
2083,14556,24th St & Pierce St,NB 24th St & FS Pierce St,33.4569940000001,-112.030071,70,8,stop_id,,0,0,,,unknown
2084,14564,24th St & Pinchot Av,NB 24th St & FS Pinchot Av,33.482937,-112.030078,70,11,stop_id,,0,0,,,unknown
2085,14918,24th St & Roosevelt St,NB 24th St & FS Roosevelt St,33.4589330000001,-112.03004,70,92,stop_id,,0,0,,,unknown
2087,14563,24th St & Thomas Rd,NB 24th St & FS Thomas Rd,33.48083,-112.030018,70,69,stop_id,,0,0,,,unknown
2088,17462,24th St & Yale St,NB 24th St & FS Yale St,33.4760870000001,-112.030097,70,6,stop_id,,0,0,,,unknown
2089,12404,24th St & 6225 North,NB 24th St & AT 6225 North,33.5294050000001,-112.028206,70,4,stop_id,,0,0,,,unknown
2090,12400,24th St & Colter St,NB 24th St & FS Colter St,33.513516,-112.030038,70,1,stop_id,,0,0,,,unknown
2091,18016,24th St & Biltmore Cir,NB 24th St & NS Biltmore Cir,33.5253290000001,-112.029786,70,17,stop_id,,0,0,,,unknown
2092,14558,24th St & Willetta St,NB 24th St & NS Willetta St,33.4630920000001,-112.030085,70,12,stop_id,,0,0,,,unknown
2093,14560,24th St & Hubbell St,NB 24th St & NS Hubbell St,33.469948,-112.030118,70,16,stop_id,,0,0,,,unknown
2099,11690,27th Av & Weldon Av,NB 27th Av & NS Weldon Av,33.490979,-112.116934,27,15,stop_id,,0,0,,,unknown
2100,11699,27th Av & Bethany Home Rd,NB 27th Av & FS Bethany Home Rd,33.5245650000001,-112.116732,27,65,stop_id,,0,0,,,unknown
2101,11695,27th Av & Camelback Rd,NB 27th Av & FS Camelback Rd,33.5097700000001,-112.11684,27,128,stop_id,,0,0,,,unknown
2102,11693,27th Av & Campbell Av,NB 27th Av & FS Campbell Av,33.50278,-112.116887,27,48,stop_id,,0,0,,,unknown
2103,11700,27th Av & Claremont St,NB 27th Av & FS Claremont St,33.5290220000001,-112.116787,27,22,stop_id,,0,0,,,unknown
2104,11696,27th Av & Colter St,NB 27th Av & FS Colter St,33.5136180000001,-112.116843,27,14,stop_id,,0,0,,,unknown
2105,11688,27th Av & Earll Dr,NB 27th Av & FS Earll Dr,33.484267,-112.11693,27,6,stop_id,,0,0,,,unknown
2106,11685,27th Av & Encanto Bl,NB 27th Av & FS Encanto Bl,33.4738750000001,-112.11698,27,10,stop_id,,0,0,,,unknown
2107,11703,27th Av & Glendale Av,NB 27th Av & FS Glendale Av,33.538977,-112.116743,27,80,stop_id,,0,0,,,unknown
2108,11692,27th Av & Glenrosa Av,NB 27th Av & FS Glenrosa Av,33.4988890000001,-112.116905,27,64,stop_id,,0,0,,,unknown
2109,11694,27th Av & Highland Av,NB 27th Av & FS Highland Av,33.5063030000001,-112.11687,27,11,stop_id,,0,0,,,unknown
2110,15747,27th Av & Indian School Rd,NB 27th Av & FS Indian School Rd,33.4954060000001,-112.116885,27,132,stop_id,,0,0,,,unknown
2111,11701,27th Av & Maryland Av,NB 27th Av & FS Maryland Av,33.531932,-112.116788,27,14,stop_id,,0,0,,,unknown
2112,11683,27th Av & McDowell Rd,NB 27th Av & FS McDowell Rd,33.466346,-112.116985,27,85,stop_id,,0,0,,,unknown
2113,11697,27th Av & Missouri Av,NB 27th Av & FS Missouri Av,33.5172210000001,-112.116822,27,24,stop_id,,0,0,,,unknown
2114,11698,27th Av & Montebello Av,NB 27th Av & FS Montebello Av,33.5207290000001,-112.1168,27,5,stop_id,,0,0,,,unknown
2115,11704,27th Av & Myrtle Av,NB 27th Av & FS Myrtle Av,33.5424630000001,-112.116828,27,8,stop_id,,0,0,,,unknown
2116,11707,27th Av & Northern Av,NB 27th Av & FS Northern Av,33.553752,-112.116792,27,50,stop_id,,0,0,,,unknown
2117,11705,27th Av & Orangewood Av,NB 27th Av & FS Orangewood Av,33.546295,-112.116837,27,21,stop_id,,0,0,,,unknown
2118,11689,27th Av & Osborn Rd,NB 27th Av & FS Osborn Rd,33.488301,-112.11694,27,17,stop_id,,0,0,,,unknown
2119,11684,27th Av & Palm Ln,NB 27th Av & FS Palm Ln,33.469905,-112.116997,27,5,stop_id,,0,0,,,unknown
2120,18147,27th Av & Thomas Rd,NB 27th Av & FS Thomas Rd,33.481006,-112.116875,27,97,stop_id,,0,0,,,unknown
2378,12982,44th St & Glenrosa Av,NB 44th St & FS Glenrosa Av,33.4988030000001,-111.986745,44,1,stop_id,,0,0,,,unknown
1409,12698,Indian School Rd & 38th Av,EB Indian School Rd & FS 38th Av,33.494876,-112.139558,41,9,stop_id,,0,0,,,unknown
141,13081,Broadway Rd & 34th St,EB Broadway Rd & FS 34th St,33.4070130000001,-112.007787,45,3,stop_id,,0,0,,,unknown
2379,12981,44th St & Indian School Rd,NB 44th St & FS Indian School Rd,33.4954520000001,-111.986756,44,43,stop_id,,0,0,,,unknown
1410,12697,Indian School Rd & 39th Av,EB Indian School Rd & FS 39th Av,33.4949060000001,-112.142206,41,9,stop_id,,0,0,,,unknown
238,15618,Cactus Rd & 40th St,EB Cactus Rd & FS 40th St,33.5969440000001,-111.995034,138,1,stop_id,,0,0,,,unknown
1411,12712,Indian School Rd & 3rd Av,EB Indian School Rd & FS 3rd Av,33.4947060000001,-112.077556,41,11,stop_id,,0,0,,,unknown
2380,12980,44th St & Indianola Av,NB 44th St & FS Indianola Av,33.492488,-111.9868,44,0,stop_id,,0,0,,,unknown
1412,12695,Indian School Rd & 43rd Av,EB Indian School Rd & FS 43rd Av,33.494787,-112.151067,41,165,stop_id,,0,0,,,unknown
2381,18280,44th St & McDowell Rd,NB 44th St & FS McDowell Rd,33.4662490000001,-111.986938,44,109,stop_id,,0,0,,,unknown
1413,12694,Indian School Rd & 45th Av,EB Indian School Rd & FS 45th Av,33.49483,-112.155445,41,1,stop_id,,0,0,,,unknown
2382,12975,44th St & Oak St,NB 44th St & FS Oak St,33.4733380000001,-111.986892,44,13,stop_id,,0,0,,,unknown
1414,12693,Indian School Rd & 47th Av,EB Indian School Rd & FS 47th Av,33.4948190000001,-112.159867,41,49,stop_id,,0,0,,,unknown
2383,12979,44th St & Osborn Rd,NB 44th St & FS Osborn Rd,33.488009,-111.986827,44,6,stop_id,,0,0,,,unknown
1415,12691,Indian School Rd & 51st Av,EB Indian School Rd & FS 51st Av,33.4947900000001,-112.167828,41,171,stop_id,,0,0,,,unknown
2384,12974,44th St & Palm Ln,NB 44th St & FS Palm Ln,33.46959,-111.986909,44,7,stop_id,,0,0,,,unknown
1416,12690,Indian School Rd & 53rd Av,EB Indian School Rd & FS 53rd Av,33.4948680000001,-112.172789,41,78,stop_id,,0,0,,,unknown
2385,12988,44th St & Solana Dr,NB 44th St & FS Solana Dr,33.5206430000001,-111.986364,44,0,stop_id,,0,0,,,unknown
1417,12689,Indian School Rd & 55th Av,EB Indian School Rd & FS 55th Av,33.494894,-112.177246,41,63,stop_id,,0,0,,,unknown
2386,12977,44th St & Thomas Rd,NB 44th St & FS Thomas Rd,33.480821,-111.986788,"44, 29",80,stop_id,,0,0,,,unknown
1418,12688,Indian School Rd & 57th Av,EB Indian School Rd & FS 57th Av,33.4949300000001,-112.181612,41,10,stop_id,,0,0,,,unknown
2387,12969,44th St & Van Buren St,NB 44th St & FS Van Buren St,33.451575,-111.986907,"44, 3",71,stop_id,,0,0,,,unknown
1419,12687,Indian School Rd & 59th Av,EB Indian School Rd & FS 59th Av,33.494901,-112.18592,41,129,stop_id,,0,0,,,unknown
2388,12968,44th St & Washington St,NB 44th St & FS Washington St,33.4487330000001,-111.986978,44,248,stop_id,,0,0,,,unknown
142,13082,Broadway Rd & 36th St,EB Broadway Rd & FS 36th St,33.4070350000001,-112.003319,45,3,stop_id,,0,0,,,unknown
2389,12976,44th St & 2600 North,NB 44th St & FS 2600 North,33.477088,-111.98684,44,11,stop_id,,0,0,,,unknown
1420,12686,Indian School Rd & 61st Av,EB Indian School Rd & FS 61st Av,33.4949360000001,-112.190401,41,3,stop_id,,0,0,,,unknown
239,15619,Cactus Rd & 42nd St,EB Cactus Rd & FS 42nd St,33.5979400000001,-111.991134,138,0,stop_id,,0,0,,,unknown
1421,12685,Indian School Rd & 63rd Av,EB Indian School Rd & FS 63rd Av,33.494812,-112.19457,41,8,stop_id,,0,0,,,unknown
2390,12971,44th St & Cofco Center St,NB 44th St & AT Cofco Center St,33.4560920000001,-111.986988,44,8,stop_id,,0,0,,,unknown
1422,12684,Indian School Rd & 64th Dr,EB Indian School Rd & FS 64th Dr,33.4947680000001,-112.199262,41,24,stop_id,,0,0,,,unknown
2391,12987,44th St & Stanford Dr,NB 44th St & FS Stanford Dr,33.5172670000001,-111.986444,44,1,stop_id,,0,0,,,unknown
1423,12683,Indian School Rd & 67th Av,EB Indian School Rd & FS 67th Av,33.494677,-112.202717,41,145,stop_id,,0,0,,,unknown
2392,12970,44th St & McKinley St,NB 44th St & NS McKinley St,33.454077,-111.986935,44,10,stop_id,,0,0,,,unknown
1424,11409,Indian School Rd & 71st Av,EB Indian School Rd & FS 71st Av,33.4946130000001,-112.211322,41,58,stop_id,,0,0,,,unknown
1425,18144,Indian School Rd & 73rd Av,EB Indian School Rd & FS 73rd Av,33.4946100000001,-112.215763,41,19,stop_id,,0,0,,,unknown
2400,13486,51st Av & Eugie Av,NB 51st Av & FS Eugie Av,33.6082230000001,-112.168353,"51, 122",0,stop_id,,0,0,,,unknown
2402,13483,51st Av & Cactus Rd,NB 51st Av & FS Cactus Rd,33.5967370000001,-112.168482,"51, 122",7,stop_id,,0,0,,,unknown
1426,18143,Indian School Rd & 75th Av,EB Indian School Rd & FS 75th Av,33.4945450000001,-112.219806,41,110,stop_id,,0,0,,,unknown
2404,18205,51st Av & Earll Dr,NB 51st Av & FS Earll Dr,33.48454,-112.168759,51,6,stop_id,,0,0,,,unknown
1427,12680,Indian School Rd & 79th Dr,EB Indian School Rd & FS 79th Dr,33.494339,-112.229016,41,12,stop_id,,0,0,,,unknown
2406,13484,51st Av & Columbine Dr,NB 51st Av & FS Columbine Dr,33.5991300000001,-112.168497,"51, 122",0,stop_id,,0,0,,,unknown
2407,13450,51st Av & Encanto Bl,NB 51st Av & NS Encanto Bl,33.4730720000001,-112.16893,51,7,stop_id,,0,0,,,unknown
1428,12710,Indian School Rd & 7th Av,EB Indian School Rd & FS 7th Av,33.4947260000001,-112.082745,41,93,stop_id,,0,0,,,unknown
2409,13457,51st Av & Glenrosa Av,NB 51st Av & FS Glenrosa Av,33.499176,-112.168726,"MARY, 51",3,stop_id,,0,0,,,unknown
1429,12678,Indian School Rd & 83rd Av,EB Indian School Rd & FS 83rd Av,33.4941260000001,-112.236987,41,134,stop_id,,0,0,,,unknown
2410,13456,51st Av & Indian School Rd,NB 51st Av & FS Indian School Rd,33.4955220000001,-112.16871,"MARY, 51",88,stop_id,,0,0,,,unknown
143,13083,Broadway Rd & 38th St,EB Broadway Rd & FS 38th St,33.407134,-111.998983,45,1,stop_id,,0,0,,,unknown
1430,12703,Indian School Rd & I-17 Fwy,EB Indian School Rd & FS I-17 Fwy,33.4947560000001,-112.112057,41,74,stop_id,,0,0,,,unknown
2411,13448,51st Av & McDowell Rd,NB 51st Av & FS McDowell Rd,33.466465,-112.168968,51,103,stop_id,,0,0,,,unknown
1431,12707,Indian School Rd & 17th Av,EB Indian School Rd & FS 17th Av,33.4948600000001,-112.095206,41,4,stop_id,,0,0,,,unknown
2414,15146,51st Av & Osborn Rd,NB 51st Av & FS Osborn Rd,33.4877970000001,-112.168789,"MARY, 51",13,stop_id,,0,0,,,unknown
1432,12705,Indian School Rd & 2025 West,EB Indian School Rd & AT 2025 West,33.4949040000001,-112.10387,41,54,stop_id,,0,0,,,unknown
2416,13485,51st Av & Sweetwater Av,NB 51st Av & FS Sweetwater Av,33.6041310000001,-112.168379,"51, 122",1,stop_id,,0,0,,,unknown
1433,12701,Indian School Rd & 29th Av,EB Indian School Rd & FS 29th Av,33.4948160000001,-112.121058,41,13,stop_id,,0,0,,,unknown
2417,13452,51st Av & Thomas Rd,NB 51st Av & FS Thomas Rd,33.4811350000001,-112.168807,"51, 29",83,stop_id,,0,0,,,unknown
2418,13451,51st Av & Virginia Av,NB 51st Av & FS Virginia Av,33.476793,-112.168889,51,10,stop_id,,0,0,,,unknown
1434,12696,Indian School Rd & 40th Av,EB Indian School Rd & AT 40th Av,33.4948450000001,-112.146547,41,8,stop_id,,0,0,,,unknown
2419,13449,51st Av & Holly St,NB 51st Av & NS Holly St,33.4701670000001,-112.168948,51,3,stop_id,,0,0,,,unknown
1435,12692,Indian School Rd & 49th Av,EB Indian School Rd & FS 49th Av,33.4948430000001,-112.163925,41,14,stop_id,,0,0,,,unknown
2420,13455,51st Av & Clarendon Av,NB 51st Av & NS Clarendon Av,33.49125,-112.168806,"MARY, 51",4,stop_id,,0,0,,,unknown
1436,12682,Indian School Rd & 69th Av,EB Indian School Rd & FS 69th Av,33.494673,-112.207563,41,39,stop_id,,0,0,,,unknown
2433,13691,59th Av & Highland Av,NB 59th Av & FS Highland Av,33.506288,-112.186255,"59s, 59",3,stop_id,,0,0,,,unknown
1437,12681,Indian School Rd & 76th Dr,EB Indian School Rd & FS 76th Dr,33.494493,-112.224557,41,27,stop_id,,0,0,,,unknown
2434,13686,59th Av & Osborn Rd,NB 59th Av & FS Osborn Rd,33.4884730000001,-112.186254,"59s, 59",23,stop_id,,0,0,,,unknown
1438,12679,Indian School Rd & 80th Dr,EB Indian School Rd & FS 80th Dr,33.4942980000001,-112.232655,41,10,stop_id,,0,0,,,unknown
2435,13681,59th Av & Palm Ln,NB 59th Av & FS Palm Ln,33.470268,-112.186294,"MARY, 59s, 59",13,stop_id,,0,0,,,unknown
144,13084,Broadway Rd & 40th St,EB Broadway Rd & FS 40th St,33.407177,-111.994847,45,39,stop_id,,0,0,,,unknown
1440,18389,Jefferson St & 12th Av,EB Jefferson St & FS 12th Av,33.4469730000001,-112.087753,"GAL, DASH, 575, 573, 571, 563, 562, 542, 535, 533, 531, 522, 521, 514",12,stop_id,,0,0,,,unknown
2438,13679,59th Av & I-10 Fwy,NB 59th Av & FS I-10 Fwy,33.4641950000001,-112.186209,"MARY, 59s, 59",3,stop_id,,0,0,,,unknown
1441,10204,Jefferson St & 15th Av,EB Jefferson St & FS 15th Av,33.4469530000001,-112.090855,"GAL, DASH, 575, 573, 571, 563, 562, 542, 535, 533, 531, 522, 521, 514",41,stop_id,,0,0,,,unknown
1442,17201,Jefferson St & 16th Av,EB Jefferson St & FS 16th Av,33.446941,-112.092689,"GAL, DASH",0,stop_id,,0,0,,,unknown
244,18019,Cactus Rd & Cave Creek Rd,EB Cactus Rd & FS Cave Creek Rd,33.596643,-112.037551,138,40,stop_id,,0,0,,,unknown
1443,10203,Jefferson St & 17th Av,EB Jefferson St & FS 17th Av,33.446924,-112.095388,"GAL, DASH, 575, 573, 571, 563, 562, 542, 535, 533, 531, 522, 521, 514",39,stop_id,,0,0,,,unknown
1444,10201,Jefferson St & 19th Av,EB Jefferson St & FS 19th Av,33.446894,-112.099635,"GAL, DASH",0,stop_id,,0,0,,,unknown
1447,19012,Jefferson St & 3rd Av,EB Jefferson St & FS 3rd Av,33.4471960000001,-112.076475,"SR51, SMW, SME, I17, I10W, I10E, GAL, DASH, 575, 573, 571, 563, 562, 542, 535, 533, 531, 522, 521, 514",,unmatched,,,,,,unknown
1448,10209,Jefferson St & 5th Av,EB Jefferson St & FS 5th Av,33.4470180000001,-112.079806,DASH,56,stop_id,,0,0,,,unknown
1449,10208,Jefferson St & 7th Av,EB Jefferson St & FS 7th Av,33.447006,-112.081999,"GAL, DASH, 575, 573, 571, 563, 562, 542, 535, 533, 531, 522, 521, 514",49,stop_id,,0,0,,,unknown
145,13086,Broadway Rd & 43rd Pl,EB Broadway Rd & FS 43rd Pl,33.4071980000001,-111.987207,45,5,stop_id,,0,0,,,unknown
2445,13690,59th Av & Campbell Av,NB 59th Av & FS Campbell Av,33.502773,-112.18628,"59s, 59",5,stop_id,,0,0,,,unknown
1453,10202,Jefferson St & 1700 West,EB Jefferson St & AT 1700 West,33.4469100000001,-112.096826,"GAL, DASH, 575, 573, 571, 563, 562, 542, 535, 533, 531, 522, 521, 514",80,stop_id,,0,0,,,unknown
146,13087,Broadway Rd & 44th Pl,EB Broadway Rd & FS 44th Pl,33.4071710000001,-111.985214,45,17,stop_id,,0,0,,,unknown
1461,18625,75th Av & Van Buren St,NB 75th Av & FS Van Buren St,33.452228,-112.221025,75,17,stop_id,,0,0,,,unknown
2448,13687,59th Av & Clarendon Av,NB 59th Av & FS Clarendon Av,33.4922,-112.186313,"59s, 59",16,stop_id,,0,0,,,unknown
147,13088,Broadway Rd & 46th Pl,EB Broadway Rd & FS 46th Pl,33.4072140000001,-111.981323,45,11,stop_id,,0,0,,,unknown
2453,13685,59th Av & Earll Dr,NB 59th Av & FS Earll Dr,33.4848630000001,-112.186285,"MARY, 59s, 59",8,stop_id,,0,0,,,unknown
2454,13682,59th Av & Encanto Bl,NB 59th Av & FS Encanto Bl,33.4737730000001,-112.186282,"59s, 59",21,stop_id,,0,0,,,unknown
2456,13677,59th Av & Fillmore St,NB 59th Av & FS Fillmore St,33.455701,-112.184869,"59s, 59",9,stop_id,,0,0,,,unknown
2458,13689,59th Av & Glenrosa Av,NB 59th Av & FS Glenrosa Av,33.499058,-112.186312,"59s, 59",4,stop_id,,0,0,,,unknown
246,15612,Cactus Rd & 27th St,EB Cactus Rd & NS 27th St,33.5966780000001,-112.025117,138,3,stop_id,,0,0,,,unknown
1479,11328,McDowell Rd & 45th Av,EB McDowell Rd & FS 45th Av,33.4658600000001,-112.155363,17,9,stop_id,,0,0,,,unknown
148,10482,Broadway Rd & 4th St,EB Broadway Rd & FS 4th St,33.406618,-112.068592,45,8,stop_id,,0,0,,,unknown
2462,13688,59th Av & Indian School Rd,NB 59th Av & FS Indian School Rd,33.4953870000001,-112.186266,"59s, 59, 41",95,stop_id,,0,0,,,unknown
1480,11320,McDowell Rd & 61st Av,EB McDowell Rd & FS 61st Av,33.4658420000001,-112.190372,17,12,stop_id,,0,0,,,unknown
1481,11318,McDowell Rd & 65th Av,EB McDowell Rd & FS 65th Av,33.465786,-112.19894,17,23,stop_id,,0,0,,,unknown
2464,13680,59th Av & McDowell Rd,NB 59th Av & FS McDowell Rd,33.466506,-112.186254,"MARY, 59s, 59",125,stop_id,,0,0,,,unknown
1482,11316,McDowell Rd & 69th Av,EB McDowell Rd & FS 69th Av,33.4657,-112.207771,17,15,stop_id,,0,0,,,unknown
1484,11323,McDowell Rd & 55th Av,EB McDowell Rd & NS 55th Av,33.4658460000001,-112.178154,17,41,stop_id,,0,0,,,unknown
1485,11345,McDowell Rd & 11th Av,EB McDowell Rd & FS 11th Av,33.4657320000001,-112.086574,17,4,stop_id,,0,0,,,unknown
1486,11344,McDowell Rd & 15th Av,EB McDowell Rd & FS 15th Av,33.465736,-112.090642,17,49,stop_id,,0,0,,,unknown
247,15609,Cactus Rd & Escobar Wy,EB Cactus Rd & NS Escobar Wy,33.5966330000001,-112.035267,138,10,stop_id,,0,0,,,unknown
1487,11343,McDowell Rd & 17th Av,EB McDowell Rd & FS 17th Av,33.465741,-112.095174,17,34,stop_id,,0,0,,,unknown
1488,11342,McDowell Rd & 19th Av,EB McDowell Rd & FS 19th Av,33.465767,-112.099225,17,40,stop_id,,0,0,,,unknown
1489,11341,McDowell Rd & 21st Av,EB McDowell Rd & FS 21st Av,33.4657730000001,-112.103834,17,9,stop_id,,0,0,,,unknown
149,18626,75th Av & Roosevelt St,NB 75th Av & FS Roosevelt St,33.459261,-112.22069,75,8,stop_id,,0,0,,,unknown
1490,11339,McDowell Rd & 25th Av,EB McDowell Rd & FS 25th Av,33.4657920000001,-112.112121,17,19,stop_id,,0,0,,,unknown
1491,11338,McDowell Rd & 27th Av,EB McDowell Rd & FS 27th Av,33.4658390000001,-112.116432,17,47,stop_id,,0,0,,,unknown
1492,11337,McDowell Rd & 29th Av,EB McDowell Rd & FS 29th Av,33.4658380000001,-112.120889,17,6,stop_id,,0,0,,,unknown
2477,13678,59th Av & Roosevelt St,NB 59th Av & FS Roosevelt St,33.4593110000001,-112.186358,"MARY, 59s, 59",4,stop_id,,0,0,,,unknown
1493,11336,McDowell Rd & 31st Av,EB McDowell Rd & FS 31st Av,33.4658390000001,-112.125263,17,23,stop_id,,0,0,,,unknown
1494,15486,McDowell Rd & 35th Av,EB McDowell Rd & FS 35th Av,33.4657970000001,-112.133484,17,86,stop_id,,0,0,,,unknown
1495,11333,McDowell Rd & 37th Av,EB McDowell Rd & FS 37th Av,33.465853,-112.138302,17,18,stop_id,,0,0,,,unknown
